,id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano,mes,dia
7501,232657072,5a4056ca-5abb-11e8-911c-28924ad12c5c,-14.047,-45.501,2017-05-22 16:14:00,Brasil,BAHIA,JABORANDI,Cerrado,2017,5,22
7502,232657074,5a4056cb-5abb-11e8-911c-28924ad12c5c,-8.591,-45.07,2017-05-22 16:15:00,Brasil,PIAUÍ,BAIXA GRANDE DO RIBEIRO,Cerrado,2017,5,22
7503,232604801,4fc0e3e9-5abb-11e8-911c-28924ad12c5c,-8.254,-44.47,2017-05-21 17:11:00,Brasil,PIAUÍ,URUÇUÍ,Cerrado,2017,5,21
7504,232604808,84d7a93e-5aba-11e8-911c-28924ad12c5c,-3.903,-54.758,2017-05-21 17:12:00,Brasil,PARÁ,RURÓPOLIS,Amazônia,2017,5,21
7506,232328739,5a3eac02-5abb-11e8-911c-28924ad12c5c,-9.126,-36.408,2017-05-15 16:09:00,Brasil,PERNAMBUCO,CORRENTES,Mata Atlântica,2017,5,15
7511,232256592,5a3ea8f8-5abb-11e8-911c-28924ad12c5c,-25.175,-50.899,2017-05-13 17:55:00,Brasil,PARANÁ,GUAMIRANGA,Mata Atlântica,2017,5,13
7512,232253875,5a3ea8ee-5abb-11e8-911c-28924ad12c5c,-20.145,-43.299,2017-05-13 16:18:00,Brasil,MINAS GERAIS,ALVINÓPOLIS,Mata Atlântica,2017,5,13
7519,232503339,84d7a915-5aba-11e8-911c-28924ad12c5c,-11.033,-48.473,2017-05-19 17:22:00,Brasil,TOCANTINS,IPUEIRAS,Cerrado,2017,5,19
7521,232501802,5a3f35a9-5abb-11e8-911c-28924ad12c5c,-8.329,-36.587,2017-05-19 15:45:00,Brasil,PERNAMBUCO,SANHARÓ,Caatinga,2017,5,19
7523,232503380,5a3f35d9-5abb-11e8-911c-28924ad12c5c,-3.456,-60.137,2017-05-19 17:25:00,Brasil,AMAZONAS,CAREIRO,Amazônia,2017,5,19
7524,232503314,84d7a8ff-5aba-11e8-911c-28924ad12c5c,-17.381,-54.683,2017-05-19 17:21:00,Brasil,MATO GROSSO,ITIQUIRA,Cerrado,2017,5,19
7529,232555202,84d7a925-5aba-11e8-911c-28924ad12c5c,-0.046,-51.165,2017-05-20 16:30:00,Brasil,AMAPÁ,SANTANA,Amazônia,2017,5,20
7534,232331397,84d7a881-5aba-11e8-911c-28924ad12c5c,-12.008,-61.199,2017-05-15 17:47:00,Brasil,RONDÔNIA,PARECIS,Amazônia,2017,5,15
7537,232503357,86dccb65-5aba-11e8-911c-28924ad12c5c,-1.756,-56.091,2017-05-19 17:25:00,Brasil,PARÁ,ORIXIMINÁ,Amazônia,2017,5,19
7540,232328745,4fb38d01-5abb-11e8-911c-28924ad12c5c,-4.677,-41.995,2017-05-15 16:10:00,Brasil,PIAUÍ,COCAL DE TELHA,Caatinga,2017,5,15
7541,232331420,84d7a889-5aba-11e8-911c-28924ad12c5c,-2.873,-57.324,2017-05-15 17:49:00,Brasil,AMAZONAS,BARREIRINHA,Amazônia,2017,5,15
7544,232328728,5a3eabf8-5abb-11e8-911c-28924ad12c5c,-16.757,-40.478,2017-05-15 16:07:00,Brasil,MINAS GERAIS,RIO DO PRADO,Mata Atlântica,2017,5,15
7549,232555192,84d7a923-5aba-11e8-911c-28924ad12c5c,-1.988,-45.79,2017-05-20 16:29:00,Brasil,MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,2017,5,20
7550,232555199,84d7a924-5aba-11e8-911c-28924ad12c5c,-3.777,-47.506,2017-05-20 16:29:00,Brasil,PARÁ,ULIANÓPOLIS,Amazônia,2017,5,20
7551,232161417,5a3e21c0-5abb-11e8-911c-28924ad12c5c,-22.483,-50.115,2017-05-11 16:30:00,Brasil,SÃO PAULO,ECHAPORÃ,Cerrado,2017,5,11
7556,232161426,5a3e21c9-5abb-11e8-911c-28924ad12c5c,-19.663,-51.093,2017-05-11 16:31:00,Brasil,MATO GROSSO DO SUL,PARANAÍBA,Mata Atlântica,2017,5,11
7559,232370476,5a3f3263-5abb-11e8-911c-28924ad12c5c,-21.825,-49.553,2017-05-16 16:49:00,Brasil,SÃO PAULO,CAFELÂNDIA,Mata Atlântica,2017,5,16
7560,232370489,5a3f3267-5abb-11e8-911c-28924ad12c5c,-17.618,-50.71,2017-05-16 16:50:00,Brasil,GOIÁS,SANTO ANTÔNIO DA BARRA,Cerrado,2017,5,16
7562,232370530,84d7a88d-5aba-11e8-911c-28924ad12c5c,-14.992,-52.164,2017-05-16 16:51:00,Brasil,MATO GROSSO,BARRA DO GARÇAS,Cerrado,2017,5,16
7566,232370472,5a3f3260-5abb-11e8-911c-28924ad12c5c,-22.275,-45.282,2017-05-16 16:48:00,Brasil,MINAS GERAIS,CRISTINA,Mata Atlântica,2017,5,16
7569,232411633,4fb48995-5abb-11e8-911c-28924ad12c5c,-27.507,-50.892,2017-05-17 17:30:00,Brasil,SANTA CATARINA,VARGEM,Mata Atlântica,2017,5,17
7573,232411640,4fb4899b-5abb-11e8-911c-28924ad12c5c,-29.776,-51.515,2017-05-17 17:30:00,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,2017,5,17
7582,232290626,4fb30df6-5abb-11e8-911c-28924ad12c5c,-10.538,-49.719,2017-05-14 17:04:00,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2017,5,14
7586,232290569,4fb30dd1-5abb-11e8-911c-28924ad12c5c,-14.388,-46.633,2017-05-14 17:03:00,Brasil,GOIÁS,SIMOLÂNDIA,Cerrado,2017,5,14
7593,232370604,84d7a89b-5aba-11e8-911c-28924ad12c5c,-9.795,-49.866,2017-05-16 16:52:00,Brasil,TOCANTINS,MARIANÓPOLIS DO TOCANTINS,Cerrado,2017,5,16
7603,232370653,84d7a8a9-5aba-11e8-911c-28924ad12c5c,-7.131,-55.082,2017-05-16 16:53:00,Brasil,PARÁ,ALTAMIRA,Amazônia,2017,5,16
7628,232161445,4fa8c574-5abb-11e8-911c-28924ad12c5c,-15.866,-47.888,2017-05-11 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2017,5,11
7638,232290539,4fb30dbb-5abb-11e8-911c-28924ad12c5c,-20.086,-40.359,2017-05-14 17:01:00,Brasil,ESPÍRITO SANTO,SERRA,Mata Atlântica,2017,5,14
7639,232290541,4fb30dbd-5abb-11e8-911c-28924ad12c5c,-21.588,-41.44,2017-05-14 17:01:00,Brasil,RIO DE JANEIRO,CARDOSO MOREIRA,Mata Atlântica,2017,5,14
7684,232411991,84d7a8d2-5aba-11e8-911c-28924ad12c5c,-3.956,-55.877,2017-05-17 17:37:00,Brasil,PARÁ,ITAITUBA,Amazônia,2017,5,17
7744,232161512,84d7a80b-5aba-11e8-911c-28924ad12c5c,-9.599,-50.426,2017-05-11 16:34:00,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,2017,5,11
7751,232763861,5a405a1f-5abb-11e8-911c-28924ad12c5c,-2.873,-58.41,2017-05-24 17:43:00,Brasil,AMAZONAS,SILVES,Amazônia,2017,5,24
7752,232411993,84d7a8d4-5aba-11e8-911c-28924ad12c5c,-2.522,-66.096,2017-05-17 17:37:00,Brasil,AMAZONAS,FONTE BOA,Amazônia,2017,5,17
7758,232454617,84d7a8e0-5aba-11e8-911c-28924ad12c5c,-11.864,-51.983,2017-05-18 16:39:00,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazônia,2017,5,18
7759,232454623,84d7a8e5-5aba-11e8-911c-28924ad12c5c,-9.375,-49.637,2017-05-18 16:40:00,Brasil,TOCANTINS,DIVINÓPOLIS DO TOCANTINS,Cerrado,2017,5,18
7763,232454634,84d7a8f0-5aba-11e8-911c-28924ad12c5c,-6.449,-50.244,2017-05-18 16:41:00,Brasil,PARÁ,CANAÃ DOS CARAJÁS,Amazônia,2017,5,18
7765,232763795,84d7a99a-5aba-11e8-911c-28924ad12c5c,-14.273,-58.379,2017-05-24 17:40:00,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2017,5,24
7770,232555181,86dccb68-5aba-11e8-911c-28924ad12c5c,-10.245,-46.701,2017-05-20 16:27:00,Brasil,TOCANTINS,MATEIROS,Cerrado,2017,5,20
7771,232558893,86dccb6a-5aba-11e8-911c-28924ad12c5c,-3.464,-68.775,2017-05-20 18:08:00,Brasil,AMAZONAS,SÃO PAULO DE OLIVENÇA,Amazônia,2017,5,20
7777,232762364,5a4059ef-5abb-11e8-911c-28924ad12c5c,-11.669,-45.382,2017-05-24 16:02:00,Brasil,BAHIA,RIACHÃO DAS NEVES,Cerrado,2017,5,24
7778,232657095,5a4056db-5abb-11e8-911c-28924ad12c5c,-3.078,-42.273,2017-05-22 16:17:00,Brasil,MARANHÃO,ÁGUA DOCE DO MARANHÃO,Cerrado,2017,5,22
7793,232210025,4fb1e875-5abb-11e8-911c-28924ad12c5c,-18.196,-54.491,2017-05-12 17:14:00,Brasil,MATO GROSSO DO SUL,COXIM,Cerrado,2017,5,12
7796,232409551,4fb48973-5abb-11e8-911c-28924ad12c5c,-7.424,-35.036,2017-05-17 15:57:00,Brasil,PERNAMBUCO,ITAMBÉ,Mata Atlântica,2017,5,17
7801,232657080,5a4056cd-5abb-11e8-911c-28924ad12c5c,-4.186,-40.512,2017-05-22 16:16:00,Brasil,CEARÁ,VARJOTA,Caatinga,2017,5,22
7802,232558911,86dccb6b-5aba-11e8-911c-28924ad12c5c,3.241,-60.77,2017-05-20 18:09:00,Brasil,RORAIMA,BOA VISTA,Amazônia,2017,5,20
7807,232763940,86dccb8d-5aba-11e8-911c-28924ad12c5c,3.282,-60.638,2017-05-24 17:45:00,Brasil,RORAIMA,BOA VISTA,Amazônia,2017,5,24
7808,232763897,86dccb8c-5aba-11e8-911c-28924ad12c5c,2.213,-55.85,2017-05-24 17:44:00,Brasil,PARÁ,ÓBIDOS,Amazônia,2017,5,24
7810,232763768,5a4059fb-5abb-11e8-911c-28924ad12c5c,-20.19,-56.092,2017-05-24 17:38:00,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Cerrado,2017,5,24
7813,232253902,84d7a832-5aba-11e8-911c-28924ad12c5c,-7.071,-48.801,2017-05-13 16:22:00,Brasil,TOCANTINS,MURICILÂNDIA,Amazônia,2017,5,13
7814,232411761,84d7a8bb-5aba-11e8-911c-28924ad12c5c,-11.47,-48.428,2017-05-17 17:34:00,Brasil,TOCANTINS,SÃO VALÉRIO,Cerrado,2017,5,17
7815,232409508,4fb48970-5abb-11e8-911c-28924ad12c5c,-12.077,-40.361,2017-05-17 15:56:00,Brasil,BAHIA,MACAJUBA,Caatinga,2017,5,17
7818,232713965,84d7a987-5aba-11e8-911c-28924ad12c5c,-12.157,-56.914,2017-05-23 16:58:00,Brasil,MATO GROSSO,ITANHANGÁ,Amazônia,2017,5,23
7819,232713968,84d7a989-5aba-11e8-911c-28924ad12c5c,-9.32,-49.764,2017-05-23 16:58:00,Brasil,TOCANTINS,CASEARA,Cerrado,2017,5,23
7821,232713981,84d7a990-5aba-11e8-911c-28924ad12c5c,-7.079,-50.37,2017-05-23 16:59:00,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,2017,5,23
7822,232290540,4fb30dbc-5abb-11e8-911c-28924ad12c5c,-20.509,-50.438,2017-05-14 17:01:00,Brasil,SÃO PAULO,SÃO JOÃO DE IRACEMA,Mata Atlântica,2017,5,14
7828,232209841,4fb1e854-5abb-11e8-911c-28924ad12c5c,-26.776,-51.166,2017-05-12 17:12:00,Brasil,SANTA CATARINA,CAÇADOR,Mata Atlântica,2017,5,12
7832,232328749,4fb38d02-5abb-11e8-911c-28924ad12c5c,-5.847,-43.527,2017-05-15 16:10:00,Brasil,MARANHÃO,PARNARAMA,Cerrado,2017,5,15
7835,232328733,5a3eabfd-5abb-11e8-911c-28924ad12c5c,-13.208,-39.61,2017-05-15 16:08:00,Brasil,BAHIA,UBAÍRA,Mata Atlântica,2017,5,15
7841,232328742,5a3eac1d-5abb-11e8-911c-28924ad12c5c,-10.382,-46.429,2017-05-15 16:09:00,Brasil,TOCANTINS,MATEIROS,Cerrado,2017,5,15
7847,232370473,5a3f3261-5abb-11e8-911c-28924ad12c5c,-26.524,-52.385,2017-05-16 16:48:00,Brasil,SANTA CATARINA,ABELARDO LUZ,Mata Atlântica,2017,5,16
7851,232370596,4fb38ec8-5abb-11e8-911c-28924ad12c5c,-9.773,-44.5,2017-05-16 16:52:00,Brasil,PIAUÍ,CURIMATÁ,Cerrado,2017,5,16
7852,232370565,5a3f3271-5abb-11e8-911c-28924ad12c5c,-10.131,-42.42,2017-05-16 16:52:00,Brasil,BAHIA,SENTO SÉ,Caatinga,2017,5,16
7859,232370625,84d7a8a8-5aba-11e8-911c-28924ad12c5c,-8.747,-46.251,2017-05-16 16:52:00,Brasil,MARANHÃO,TASSO FRAGOSO,Cerrado,2017,5,16
7886,232409573,4fb48974-5abb-11e8-911c-28924ad12c5c,-7.423,-35.027,2017-05-17 15:57:00,Brasil,PARAÍBA,PEDRAS DE FOGO,Mata Atlântica,2017,5,17
7889,232658452,5a4056e2-5abb-11e8-911c-28924ad12c5c,-32.268,-53.178,2017-05-22 17:47:00,Brasil,RIO GRANDE DO SUL,ARROIO GRANDE,Pampa,2017,5,22
7940,232290552,4fb30dc5-5abb-11e8-911c-28924ad12c5c,-15.944,-48.245,2017-05-14 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2017,5,14
7954,232161502,4fa8c57a-5abb-11e8-911c-28924ad12c5c,-9.305,-44.682,2017-05-11 16:34:00,Brasil,PIAUÍ,REDENÇÃO DO GURGUÉIA,Cerrado,2017,5,11
7969,232328723,5a3eabf4-5abb-11e8-911c-28924ad12c5c,-22.247,-43.146,2017-05-15 16:05:00,Brasil,RIO DE JANEIRO,AREAL,Mata Atlântica,2017,5,15
7973,232713898,4fced58a-5abb-11e8-911c-28924ad12c5c,-15.01,-48.4,2017-05-23 16:57:00,Brasil,GOIÁS,MIMOSO DE GOIÁS,Cerrado,2017,5,23
7974,232713877,5a40582b-5abb-11e8-911c-28924ad12c5c,-19.35,-43.843,2017-05-23 16:55:00,Brasil,MINAS GERAIS,BALDIM,Cerrado,2017,5,23
7983,232713884,5a40582f-5abb-11e8-911c-28924ad12c5c,-11.679,-45.372,2017-05-23 16:57:00,Brasil,BAHIA,RIACHÃO DAS NEVES,Cerrado,2017,5,23
8026,232454597,5a3f345b-5abb-11e8-911c-28924ad12c5c,-18.791,-53.146,2017-05-18 16:37:00,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,2017,5,18
8027,232454598,5a3f345c-5abb-11e8-911c-28924ad12c5c,-14.644,-50.836,2017-05-18 16:38:00,Brasil,GOIÁS,MOZARLÂNDIA,Cerrado,2017,5,18
8045,232555193,5a3fb422-5abb-11e8-911c-28924ad12c5c,-3.378,-39.816,2017-05-20 16:29:00,Brasil,CEARÁ,AMONTADA,Caatinga,2017,5,20
8050,232762461,5a4059f9-5abb-11e8-911c-28924ad12c5c,-3.003,-42.553,2017-05-24 16:05:00,Brasil,MARANHÃO,TUTÓIA,Cerrado,2017,5,24
8056,232454601,5a3f345f-5abb-11e8-911c-28924ad12c5c,-14.627,-44.663,2017-05-18 16:38:00,Brasil,MINAS GERAIS,CÔNEGO MARINHO,Cerrado,2017,5,18
8068,232604759,86dccb6e-5aba-11e8-911c-28924ad12c5c,-15.303,-53.771,2017-05-21 17:09:00,Brasil,MATO GROSSO,NOVO SÃO JOAQUIM,Cerrado,2017,5,21
8069,232604742,5b19dc77-5abb-11e8-911c-28924ad12c5c,-18.8,-53.015,2017-05-21 17:08:00,Brasil,MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado,2017,5,21
8085,232713985,4fced590-5abb-11e8-911c-28924ad12c5c,-6.629,-42.259,2017-05-23 16:59:00,Brasil,PIAUÍ,TANQUE DO PIAUÍ,Caatinga,2017,5,23
8087,232762401,5a4059f3-5abb-11e8-911c-28924ad12c5c,-3.459,-39.601,2017-05-24 16:04:00,Brasil,CEARÁ,ITAPIPOCA,Caatinga,2017,5,24
8091,232763824,84d7a9ac-5aba-11e8-911c-28924ad12c5c,-10.395,-49.583,2017-05-24 17:41:00,Brasil,TOCANTINS,PIUM,Cerrado,2017,5,24
8129,232763695,5a4059fa-5abb-11e8-911c-28924ad12c5c,-23.733,-51.679,2017-05-24 17:37:00,Brasil,PARANÁ,MARUMBI,Mata Atlântica,2017,5,24
8135,232409598,4fb4897b-5abb-11e8-911c-28924ad12c5c,-5.014,-37.419,2017-05-17 15:58:00,Brasil,RIO GRANDE DO NORTE,MOSSORÓ,Caatinga,2017,5,17
8203,232713978,5a405832-5abb-11e8-911c-28924ad12c5c,-5.645,-43.807,2017-05-23 16:59:00,Brasil,MARANHÃO,BURITI BRAVO,Cerrado,2017,5,23
8209,232604799,4fc0e3e8-5abb-11e8-911c-28924ad12c5c,-4.731,-43.126,2017-05-21 17:11:00,Brasil,MARANHÃO,CAXIAS,Cerrado,2017,5,21
8212,232822465,84d7a9d5-5aba-11e8-911c-28924ad12c5c,-12.063,-54.758,2017-05-25 16:45:00,Brasil,MATO GROSSO,SANTA CARMEM,Amazônia,2017,5,25
8238,232253877,5a3ea8f0-5abb-11e8-911c-28924ad12c5c,-21.946,-42.816,2017-05-13 16:18:00,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlântica,2017,5,13
8242,232822407,84d7a9c5-5aba-11e8-911c-28924ad12c5c,-11.021,-48.135,2017-05-25 16:45:00,Brasil,TOCANTINS,MONTE DO CARMO,Cerrado,2017,5,25
8247,232822041,5a405a97-5abb-11e8-911c-28924ad12c5c,-18.406,-43.935,2017-05-25 16:43:00,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,2017,5,25
8264,232454632,84d7a8ee-5aba-11e8-911c-28924ad12c5c,-5.504,-46.454,2017-05-18 16:41:00,Brasil,MARANHÃO,AMARANTE DO MARANHÃO,Cerrado,2017,5,18
8269,232822601,84d7aa14-5aba-11e8-911c-28924ad12c5c,-7.177,-47.2,2017-05-25 16:46:00,Brasil,MARANHÃO,CAROLINA,Cerrado,2017,5,25
8270,232822639,4fcfde6a-5abb-11e8-911c-28924ad12c5c,-2.368,-50.625,2017-05-25 16:48:00,Brasil,PARÁ,PORTEL,Amazônia,2017,5,25
8271,232822656,5a40d5b3-5abb-11e8-911c-28924ad12c5c,0.825,-50.927,2017-05-25 16:49:00,Brasil,AMAPÁ,CUTIAS,Amazônia,2017,5,25
8272,232873324,4fd08645-5abb-11e8-911c-28924ad12c5c,-24.031,-53.86,2017-05-26 17:25:00,Brasil,PARANÁ,FRANCISCO ALVES,Mata Atlântica,2017,5,26
8277,232873475,86dccba3-5aba-11e8-911c-28924ad12c5c,-2.633,-59.76,2017-05-26 17:31:00,Brasil,AMAZONAS,RIO PRETO DA EVA,Amazônia,2017,5,26
8286,233335226,84d8331f-5aba-11e8-911c-28924ad12c5c,-11.42,-54.756,2017-06-04 17:22:00,Brasil,MATO GROSSO,CLÁUDIA,Amazônia,2017,6,4
8298,232873493,86dccbb5-5aba-11e8-911c-28924ad12c5c,2.216,-60.786,2017-05-26 17:32:00,Brasil,RORAIMA,CANTÁ,Amazônia,2017,5,26
8302,232873492,86dccbb4-5aba-11e8-911c-28924ad12c5c,-1.877,-55.063,2017-05-26 17:31:00,Brasil,PARÁ,CURUÁ,Amazônia,2017,5,26
8303,232873390,84d7aa47-5aba-11e8-911c-28924ad12c5c,-14.97,-56.059,2017-05-26 17:28:00,Brasil,MATO GROSSO,ROSÁRIO OESTE,Cerrado,2017,5,26
8304,232873335,4fd0864f-5abb-11e8-911c-28924ad12c5c,-21.718,-51.558,2017-05-26 17:26:00,Brasil,SÃO PAULO,RIBEIRÃO DOS ÍNDIOS,Mata Atlântica,2017,5,26
8305,232873337,4fd08651-5abb-11e8-911c-28924ad12c5c,-18.198,-51.005,2017-05-26 17:26:00,Brasil,GOIÁS,RIO VERDE,Cerrado,2017,5,26
8317,232873306,5a40d662-5abb-11e8-911c-28924ad12c5c,-23.207,-54.006,2017-05-26 17:25:00,Brasil,MATO GROSSO DO SUL,ITAQUIRAÍ,Mata Atlântica,2017,5,26
8321,233055536,4fda090a-5abb-11e8-911c-28924ad12c5c,-11.583,-45.699,2017-05-30 17:04:00,Brasil,BAHIA,RIACHÃO DAS NEVES,Cerrado,2017,5,30
8322,233110908,86dccbb9-5aba-11e8-911c-28924ad12c5c,-7.347,-46.949,2017-05-31 16:10:00,Brasil,MARANHÃO,RIACHÃO,Cerrado,2017,5,31
8324,233110923,4fe1aae7-5abb-11e8-911c-28924ad12c5c,-6.97,-43.792,2017-05-31 16:10:00,Brasil,PIAUÍ,MARCOS PARENTE,Cerrado,2017,5,31
8328,233115492,86dccbbc-5aba-11e8-911c-28924ad12c5c,-13.385,-55.099,2017-05-31 17:46:00,Brasil,MATO GROSSO,NOVA UBIRATÃ,Cerrado,2017,5,31
8332,233110904,5a40d74b-5abb-11e8-911c-28924ad12c5c,-14.213,-40.008,2017-05-31 16:08:00,Brasil,BAHIA,ITAGI,Mata Atlântica,2017,5,31
8335,232958756,86d50749-5aba-11e8-911c-28924ad12c5c,0.765,-60.369,2017-05-28 17:20:00,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,2017,5,28
8342,233055542,84d83296-5aba-11e8-911c-28924ad12c5c,-7.779,-47.026,2017-05-30 17:05:00,Brasil,MARANHÃO,CAROLINA,Cerrado,2017,5,30
8343,232918756,84d7aa56-5aba-11e8-911c-28924ad12c5c,-10.2,-46.754,2017-05-27 16:33:00,Brasil,TOCANTINS,MATEIROS,Cerrado,2017,5,27
8349,232918769,84d7aa60-5aba-11e8-911c-28924ad12c5c,-6.391,-44.108,2017-05-27 16:34:00,Brasil,MARANHÃO,SUCUPIRA DO NORTE,Cerrado,2017,5,27
8388,232918750,4fd10327-5abb-11e8-911c-28924ad12c5c,-13.903,-42.041,2017-05-27 16:32:00,Brasil,BAHIA,LIVRAMENTO DE NOSSA SENHORA,Caatinga,2017,5,27
8390,232822631,84d7aa1e-5aba-11e8-911c-28924ad12c5c,-2.649,-56.751,2017-05-25 16:48:00,Brasil,AMAZONAS,PARINTINS,Amazônia,2017,5,25
8393,233055412,4fd91de6-5abb-11e8-911c-28924ad12c5c,-18.956,-46.99,2017-05-30 17:02:00,Brasil,MINAS GERAIS,PATROCÍNIO,Cerrado,2017,5,30
8395,232921869,59a69d93-5abb-11e8-911c-28924ad12c5c,-9.192,-64.058,2017-05-27 18:12:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2017,5,27
8396,232918833,86d5073b-5aba-11e8-911c-28924ad12c5c,-1.888,-46.397,2017-05-27 16:36:00,Brasil,PARÁ,CACHOEIRA DO PIRIÁ,Amazônia,2017,5,27
8398,233055512,84d8327c-5aba-11e8-911c-28924ad12c5c,-8.471,-47.689,2017-05-30 17:04:00,Brasil,TOCANTINS,ITACAJÁ,Cerrado,2017,5,30
8406,233055425,84d7aae2-5aba-11e8-911c-28924ad12c5c,-15.813,-52.682,2017-05-30 17:03:00,Brasil,MATO GROSSO,PONTAL DO ARAGUAIA,Cerrado,2017,5,30
8412,232958747,86d50744-5aba-11e8-911c-28924ad12c5c,-3.231,-60.013,2017-05-28 17:19:00,Brasil,AMAZONAS,IRANDUBA,Amazônia,2017,5,28
8418,232958729,86d5073e-5aba-11e8-911c-28924ad12c5c,-4.168,-55.355,2017-05-28 17:18:00,Brasil,PARÁ,RURÓPOLIS,Amazônia,2017,5,28
8420,233000545,86d50756-5aba-11e8-911c-28924ad12c5c,-11.644,-55.749,2017-05-29 17:59:00,Brasil,MATO GROSSO,IPIRANGA DO NORTE,Amazônia,2017,5,29
8421,233000731,86d50757-5aba-11e8-911c-28924ad12c5c,-2.961,-67.887,2017-05-29 18:02:00,Brasil,AMAZONAS,TONANTINS,Amazônia,2017,5,29
8423,232998777,84d7aade-5aba-11e8-911c-28924ad12c5c,-2.854,-47.647,2017-05-29 16:23:00,Brasil,PARÁ,PARAGOMINAS,Amazônia,2017,5,29
8426,232998775,4fd18548-5abb-11e8-911c-28924ad12c5c,-4.662,-43.559,2017-05-29 16:22:00,Brasil,MARANHÃO,ALDEIAS ALTAS,Cerrado,2017,5,29
8437,232822431,4fcfde2d-5abb-11e8-911c-28924ad12c5c,-13.856,-50.642,2017-05-25 16:45:00,Brasil,GOIÁS,NOVA CRIXÁS,Cerrado,2017,5,25
8441,232822373,4fcfde2b-5abb-11e8-911c-28924ad12c5c,-13.044,-45.398,2017-05-25 16:45:00,Brasil,BAHIA,SÃO DESIDÉRIO,Cerrado,2017,5,25
8456,232503317,4fb61663-5abb-11e8-911c-28924ad12c5c,-16.489,-48.655,2017-05-19 17:21:00,Brasil,GOIÁS,GAMELEIRA DE GOIÁS,Cerrado,2017,5,19
8463,232257081,86dccb28-5aba-11e8-911c-28924ad12c5c,-9.794,-64.928,2017-05-13 18:00:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2017,5,13
8464,233388089,84d83338-5aba-11e8-911c-28924ad12c5c,-9.915,-50.617,2017-06-05 16:27:00,Brasil,MATO GROSSO,SANTA TEREZINHA,Amazônia,2017,6,5
8465,233388090,84d83339-5aba-11e8-911c-28924ad12c5c,-11.16,-49.513,2017-06-05 16:27:00,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,2017,6,5
8467,232958573,84d7aa9c-5aba-11e8-911c-28924ad12c5c,-11.942,-48.463,2017-05-28 17:16:00,Brasil,TOCANTINS,PEIXE,Cerrado,2017,5,28
8472,232958645,4fd1835e-5abb-11e8-911c-28924ad12c5c,-11.924,-44.149,2017-05-28 17:16:00,Brasil,BAHIA,COTEGIPE,Cerrado,2017,5,28
8474,232958712,4fd18360-5abb-11e8-911c-28924ad12c5c,-6.971,-43.788,2017-05-28 17:17:00,Brasil,PIAUÍ,MARCOS PARENTE,Cerrado,2017,5,28
8480,233055438,4fd91df6-5abb-11e8-911c-28924ad12c5c,-13.63,-49.536,2017-05-30 17:03:00,Brasil,GOIÁS,PORANGATU,Cerrado,2017,5,30
8486,233055541,84d83295-5aba-11e8-911c-28924ad12c5c,-5.437,-48.493,2017-05-30 17:05:00,Brasil,PARÁ,SÃO JOÃO DO ARAGUAIA,Amazônia,2017,5,30
8487,233172236,84d832ce-5aba-11e8-911c-28924ad12c5c,-11.299,-49.878,2017-06-01 16:52:00,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2017,6,1
8488,233172277,84d832d0-5aba-11e8-911c-28924ad12c5c,-8.403,-49.601,2017-06-01 16:52:00,Brasil,PARÁ,CONCEIÇÃO DO ARAGUAIA,Amazônia,2017,6,1
8489,233172276,84d832cf-5aba-11e8-911c-28924ad12c5c,-8.023,-46.435,2017-06-01 16:52:00,Brasil,MARANHÃO,RIACHÃO,Cerrado,2017,6,1
8497,233335200,84d83315-5aba-11e8-911c-28924ad12c5c,-13.326,-61.481,2017-06-04 17:22:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,2017,6,4
8504,232604810,84d7a940-5aba-11e8-911c-28924ad12c5c,-2.462,-57.292,2017-05-21 17:13:00,Brasil,AMAZONAS,PARINTINS,Amazônia,2017,5,21
8505,232558842,4fb6a1b4-5abb-11e8-911c-28924ad12c5c,-7.743,-72.743,2017-05-20 18:07:00,Brasil,ACRE,RODRIGUES ALVES,Amazônia,2017,5,20
8520,232958009,4fd18353-5abb-11e8-911c-28924ad12c5c,-21.766,-47.483,2017-05-28 17:13:00,Brasil,SÃO PAULO,SANTA RITA DO PASSA QUATRO,Mata Atlântica,2017,5,28
