,id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano,mes,dia
7563,160729148,2369b088-5abb-11e8-911c-28924ad12c5c,-19.075,-39.857,2015-02-20 16:50:00,Brasil,ESPÍRITO SANTO,JAGUARÉ,Mata Atlântica,2015,2,20
7577,160732931,8442de3a-5aba-11e8-911c-28924ad12c5c,1.23,-68.944,2015-02-20 18:34:00,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2015,2,20
7588,160779269,67db35ff-5abb-11e8-911c-28924ad12c5c,-21.034,-40.869,2015-02-21 15:54:00,Brasil,ESPÍRITO SANTO,ITAPEMIRIM,Mata Atlântica,2015,2,21
7592,160779277,67db3603-5abb-11e8-911c-28924ad12c5c,-12.464,-38.345,2015-02-21 15:56:00,Brasil,BAHIA,MATA DE SÃO JOÃO,Mata Atlântica,2015,2,21
7593,160781055,8442de3e-5aba-11e8-911c-28924ad12c5c,1.627,-68.906,2015-02-21 17:39:00,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2015,2,21
7594,160781124,8442de80-5aba-11e8-911c-28924ad12c5c,1.766,-61.221,2015-02-21 17:39:00,Brasil,RORAIMA,CARACARAÍ,Amazônia,2015,2,21
7694,160780924,86c296b4-5aba-11e8-911c-28924ad12c5c,-12.115,-54.165,2015-02-21 17:35:00,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,2015,2,21
7718,161347231,8442df14-5aba-11e8-911c-28924ad12c5c,-9.339,-51.756,2015-03-02 17:30:00,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2015,3,2
7721,161347304,86c2971c-5aba-11e8-911c-28924ad12c5c,3.18,-59.95,2015-03-02 17:33:00,Brasil,RORAIMA,BONFIM,Amazônia,2015,3,2
7731,161347206,483e318b-5abb-11e8-911c-28924ad12c5c,-19.394,-50.465,2015-03-02 17:27:00,Brasil,MINAS GERAIS,UNIÃO DE MINAS,Cerrado,2015,3,2
7733,161345196,5b00a151-5abb-11e8-911c-28924ad12c5c,-12.216,-37.925,2015-03-02 15:50:00,Brasil,BAHIA,ESPLANADA,Mata Atlântica,2015,3,2
7735,161345206,5b00a153-5abb-11e8-911c-28924ad12c5c,-10.61,-37.303,2015-03-02 15:51:00,Brasil,SERGIPE,MALHADOR,Mata Atlântica,2015,3,2
7737,161345208,5b00a155-5abb-11e8-911c-28924ad12c5c,-8.845,-36.307,2015-03-02 15:51:00,Brasil,PERNAMBUCO,ANGELIM,Mata Atlântica,2015,3,2
7738,161345209,5b00a156-5abb-11e8-911c-28924ad12c5c,-9.17,-35.384,2015-03-02 15:51:00,Brasil,ALAGOAS,PORTO DE PEDRAS,Mata Atlântica,2015,3,2
7744,161345215,5b00a15c-5abb-11e8-911c-28924ad12c5c,-3.345,-41.733,2015-03-02 15:53:00,Brasil,PIAUÍ,BURITI DOS LOPES,Caatinga,2015,3,2
7746,161347175,5b00a15f-5abb-11e8-911c-28924ad12c5c,-23.126,-52.536,2015-03-02 17:26:00,Brasil,PARANÁ,PARANAVAÍ,Mata Atlântica,2015,3,2
7751,161347171,57de3336-5abb-11e8-911c-28924ad12c5c,-26.125,-50.565,2015-03-02 17:25:00,Brasil,SANTA CATARINA,CANOINHAS,Mata Atlântica,2015,3,2
7752,161197974,8442ded2-5aba-11e8-911c-28924ad12c5c,-12.14,-60.863,2015-02-28 17:41:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,2015,2,28
7753,161197975,8442ded3-5aba-11e8-911c-28924ad12c5c,-12.109,-57.411,2015-02-28 17:41:00,Brasil,MATO GROSSO,NOVA MARINGÁ,Amazônia,2015,2,28
7756,161196971,86c2970c-5aba-11e8-911c-28924ad12c5c,-7.258,-45.914,2015-02-28 16:04:00,Brasil,MARANHÃO,FORTALEZA DOS NOGUEIRAS,Cerrado,2015,2,28
7761,161198164,86c29711-5aba-11e8-911c-28924ad12c5c,2.383,-61.849,2015-02-28 17:45:00,Brasil,RORAIMA,MUCAJAÍ,Amazônia,2015,2,28
7768,161196963,2369b13a-5abb-11e8-911c-28924ad12c5c,-10.938,-38.711,2015-02-28 16:03:00,Brasil,BAHIA,TUCANO,Caatinga,2015,2,28
7770,161196965,2369b13c-5abb-11e8-911c-28924ad12c5c,-8.724,-35.382,2015-02-28 16:03:00,Brasil,PERNAMBUCO,ÁGUA PRETA,Mata Atlântica,2015,2,28
7771,161196966,2369b13d-5abb-11e8-911c-28924ad12c5c,-6.422,-35.311,2015-02-28 16:04:00,Brasil,RIO GRANDE DO NORTE,NOVA CRUZ,Mata Atlântica,2015,2,28
7775,161197920,2369b142-5abb-11e8-911c-28924ad12c5c,-28.412,-54.961,2015-02-28 17:37:00,Brasil,RIO GRANDE DO SUL,SÃO LUIZ GONZAGA,Pampa,2015,2,28
7777,161197930,483853aa-5abb-11e8-911c-28924ad12c5c,-22.323,-53.516,2015-02-28 17:38:00,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Mata Atlântica,2015,2,28
7778,161197931,483853ab-5abb-11e8-911c-28924ad12c5c,-25.406,-53.93,2015-02-28 17:38:00,Brasil,PARANÁ,MATELÂNDIA,Mata Atlântica,2015,2,28
7780,161197933,483853ad-5abb-11e8-911c-28924ad12c5c,-21.747,-50.039,2015-02-28 17:38:00,Brasil,SÃO PAULO,GETULINA,Mata Atlântica,2015,2,28
7782,161197935,483853af-5abb-11e8-911c-28924ad12c5c,-19.941,-50.971,2015-02-28 17:39:00,Brasil,MINAS GERAIS,CARNEIRINHO,Mata Atlântica,2015,2,28
7786,161196940,5b00a110-5abb-11e8-911c-28924ad12c5c,-21.2,-41.025,2015-02-28 16:00:00,Brasil,ESPÍRITO SANTO,PRESIDENTE KENNEDY,Mata Atlântica,2015,2,28
7794,161196960,5b00a118-5abb-11e8-911c-28924ad12c5c,-9.721,-36.578,2015-02-28 16:03:00,Brasil,ALAGOAS,LIMOEIRO DE ANADIA,Mata Atlântica,2015,2,28
7803,161196974,57dda207-5abb-11e8-911c-28924ad12c5c,-5.96,-39.787,2015-02-28 16:04:00,Brasil,CEARÁ,MOMBAÇA,Caatinga,2015,2,28
7806,161132758,8442dec8-5aba-11e8-911c-28924ad12c5c,-16.573,-54.711,2015-02-27 16:57:00,Brasil,MATO GROSSO,RONDONÓPOLIS,Cerrado,2015,2,27
7818,161132751,48368fed-5abb-11e8-911c-28924ad12c5c,-18.582,-52.288,2015-02-27 16:56:00,Brasil,GOIÁS,APORÉ,Cerrado,2015,2,27
7820,161132753,48368fef-5abb-11e8-911c-28924ad12c5c,-20.486,-50.332,2015-02-27 16:56:00,Brasil,SÃO PAULO,SÃO JOÃO DE IRACEMA,Cerrado,2015,2,27
7822,161132756,48368ff2-5abb-11e8-911c-28924ad12c5c,-18.664,-54.905,2015-02-27 16:57:00,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Cerrado,2015,2,27
7826,161132738,57dd9fb4-5abb-11e8-911c-28924ad12c5c,-23.026,-53.5,2015-02-27 16:55:00,Brasil,PARANÁ,QUERÊNCIA DO NORTE,Mata Atlântica,2015,2,27
7827,161132739,57dd9fb6-5abb-11e8-911c-28924ad12c5c,-21.774,-41.065,2015-02-27 16:55:00,Brasil,RIO DE JANEIRO,SÃO JOÃO DA BARRA,Mata Atlântica,2015,2,27
7855,161262985,8442dee8-5aba-11e8-911c-28924ad12c5c,-12.395,-46.577,2015-03-01 16:46:00,Brasil,TOCANTINS,TAGUATINGA,Cerrado,2015,3,1
7864,161262911,57dda306-5abb-11e8-911c-28924ad12c5c,-20.823,-49.511,2015-03-01 16:44:00,Brasil,SÃO PAULO,MIRASSOL,Mata Atlântica,2015,3,1
7885,161263020,8442df07-5aba-11e8-911c-28924ad12c5c,-6.813,-50.15,2015-03-01 16:47:00,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,2015,3,1
7895,161269477,86c29719-5aba-11e8-911c-28924ad12c5c,-8.161,-70.773,2015-03-01 18:26:00,Brasil,ACRE,TARAUACÁ,Amazônia,2015,3,1
7898,161262913,483a1b2b-5abb-11e8-911c-28924ad12c5c,-17.44,-50.273,2015-03-01 16:44:00,Brasil,GOIÁS,ACREÚNA,Cerrado,2015,3,1
7900,161262917,483a1b2d-5abb-11e8-911c-28924ad12c5c,-19.178,-54.493,2015-03-01 16:44:00,Brasil,MATO GROSSO DO SUL,SÃO GABRIEL DO OESTE,Cerrado,2015,3,1
7907,161262969,483a1b34-5abb-11e8-911c-28924ad12c5c,-12.393,-43.529,2015-03-01 16:46:00,Brasil,BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado,2015,3,1
7908,161262976,483a1b35-5abb-11e8-911c-28924ad12c5c,-10.116,-36.913,2015-03-01 16:46:00,Brasil,ALAGOAS,SÃO BRÁS,Mata Atlântica,2015,3,1
7910,161262889,57dda2ff-5abb-11e8-911c-28924ad12c5c,-22.155,-41.495,2015-03-01 16:43:00,Brasil,RIO DE JANEIRO,QUISSAMÃ,Mata Atlântica,2015,3,1
7914,161262897,57dda303-5abb-11e8-911c-28924ad12c5c,-21.214,-41.005,2015-03-01 16:43:00,Brasil,ESPÍRITO SANTO,PRESIDENTE KENNEDY,Mata Atlântica,2015,3,1
7916,161262899,57dda305-5abb-11e8-911c-28924ad12c5c,-24.449,-50.076,2015-03-01 16:43:00,Brasil,PARANÁ,PIRAÍ DO SUL,Cerrado,2015,3,1
7921,160887889,86c296d4-5aba-11e8-911c-28924ad12c5c,3.836,-61.055,2015-02-23 17:27:00,Brasil,RORAIMA,AMAJARI,Amazônia,2015,2,23
7958,161005601,81f7856c-5aba-11e8-911c-28924ad12c5c,0.879,-59.636,2015-02-25 17:14:00,Brasil,RORAIMA,CAROEBE,Amazônia,2015,2,25
7966,156810723,67dab609-5abb-11e8-911c-28924ad12c5c,-17.498,-39.51,2015-01-02 16:07:00,Brasil,BAHIA,ALCOBAÇA,Mata Atlântica,2015,1,2
7968,156810725,67dab60b-5abb-11e8-911c-28924ad12c5c,-16.841,-40.654,2015-01-02 16:07:00,Brasil,MINAS GERAIS,SANTA HELENA DE MINAS,Mata Atlântica,2015,1,2
7973,156815424,84413f42-5aba-11e8-911c-28924ad12c5c,3.9,-60.827,2015-01-02 17:52:00,Brasil,RORAIMA,PACARAIMA,Amazônia,2015,1,2
7974,156810764,86c211a0-5aba-11e8-911c-28924ad12c5c,-7.902,-45.74,2015-01-02 16:10:00,Brasil,MARANHÃO,TASSO FRAGOSO,Cerrado,2015,1,2
7985,156815136,86ed132a-5aba-11e8-911c-28924ad12c5c,-15.827,-53.577,2015-01-02 17:46:00,Brasil,MATO GROSSO,TESOURO,Cerrado,2015,1,2
7994,156810842,44e057d8-5abb-11e8-911c-28924ad12c5c,-3.194,-39.647,2015-01-02 16:11:00,Brasil,CEARÁ,ITAPIPOCA,Caatinga,2015,1,2
8009,156810866,44e057e7-5abb-11e8-911c-28924ad12c5c,-4.034,-42.063,2015-01-02 16:11:00,Brasil,PIAUÍ,BATALHA,Caatinga,2015,1,2
8019,156810742,44e057b5-5abb-11e8-911c-28924ad12c5c,-11.083,-37.883,2015-01-02 16:09:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2015,1,2
8022,156810745,44e057b8-5abb-11e8-911c-28924ad12c5c,-9.945,-36.346,2015-01-02 16:09:00,Brasil,ALAGOAS,TEOTÔNIO VILELA,Mata Atlântica,2015,1,2
8028,156810752,44e057bf-5abb-11e8-911c-28924ad12c5c,-8.247,-35.809,2015-01-02 16:09:00,Brasil,PERNAMBUCO,BEZERROS,Caatinga,2015,1,2
8070,161004573,483319af-5abb-11e8-911c-28924ad12c5c,-16.115,-52.191,2015-02-25 17:09:00,Brasil,GOIÁS,BOM JARDIM DE GOIÁS,Cerrado,2015,2,25
8071,161004585,483319b0-5abb-11e8-911c-28924ad12c5c,-18.841,-50.084,2015-02-25 17:09:00,Brasil,MINAS GERAIS,SANTA VITÓRIA,Cerrado,2015,2,25
8072,161004587,483319b1-5abb-11e8-911c-28924ad12c5c,-19.206,-54.787,2015-02-25 17:09:00,Brasil,MATO GROSSO DO SUL,SÃO GABRIEL DO OESTE,Cerrado,2015,2,25
8074,161004078,57dd1572-5abb-11e8-911c-28924ad12c5c,-30.591,-52.772,2015-02-25 17:05:00,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,2015,2,25
8080,161004431,57dd157e-5abb-11e8-911c-28924ad12c5c,-24.039,-53.992,2015-02-25 17:07:00,Brasil,PARANÁ,TERRA ROXA,Mata Atlântica,2015,2,25
8081,161004437,57dd1580-5abb-11e8-911c-28924ad12c5c,-22.64,-47.189,2015-02-25 17:07:00,Brasil,SÃO PAULO,COSMÓPOLIS,Cerrado,2015,2,25
8101,161004958,57dd15c2-5abb-11e8-911c-28924ad12c5c,-3.262,-60.129,2015-02-25 17:13:00,Brasil,AMAZONAS,IRANDUBA,Amazônia,2015,2,25
8103,156810784,57d0e3ab-5abb-11e8-911c-28924ad12c5c,-5.292,-36.945,2015-01-02 16:10:00,Brasil,RIO GRANDE DO NORTE,SERRA DO MEL,Caatinga,2015,1,2
8170,156815157,84413f3c-5aba-11e8-911c-28924ad12c5c,-9.802,-62.064,2015-01-02 17:48:00,Brasil,RONDÔNIA,VALE DO ANARI,Amazônia,2015,1,2
8206,156898999,84413f4e-5aba-11e8-911c-28924ad12c5c,-11.561,-55.679,2015-01-03 16:52:00,Brasil,MATO GROSSO,SINOP,Amazônia,2015,1,3
8207,156899192,8441c2c0-5aba-11e8-911c-28924ad12c5c,-1.516,-52.193,2015-01-03 16:55:00,Brasil,PARÁ,GURUPÁ,Amazônia,2015,1,3
8209,156899282,8441c305-5aba-11e8-911c-28924ad12c5c,4.314,-60.76,2015-01-03 16:57:00,Brasil,RORAIMA,PACARAIMA,Amazônia,2015,1,3
8211,156899186,8441c2ba-5aba-11e8-911c-28924ad12c5c,-2.973,-58.332,2015-01-03 16:54:00,Brasil,AMAZONAS,SILVES,Amazônia,2015,1,3
8216,156899191,8441c2bf-5aba-11e8-911c-28924ad12c5c,1.715,-51.089,2015-01-03 16:55:00,Brasil,AMAPÁ,PRACUÚBA,Amazônia,2015,1,3
8225,156899079,8441c250-5aba-11e8-911c-28924ad12c5c,-6.279,-48.18,2015-01-03 16:53:00,Brasil,TOCANTINS,ANANÁS,Amazônia,2015,1,3
8240,156899108,8441c26c-5aba-11e8-911c-28924ad12c5c,-3.629,-45.095,2015-01-03 16:54:00,Brasil,MARANHÃO,IGARAPÉ DO MEIO,Amazônia,2015,1,3
8364,156898926,44e4b52b-5abb-11e8-911c-28924ad12c5c,-33.31,-52.852,2015-01-03 16:46:00,Brasil,RIO GRANDE DO SUL,SANTA VITÓRIA DO PALMAR,Pampa,2015,1,3
8367,156898929,44e4b52e-5abb-11e8-911c-28924ad12c5c,-21.748,-48.835,2015-01-03 16:49:00,Brasil,SÃO PAULO,IBITINGA,Cerrado,2015,1,3
8370,156898932,44e4b531-5abb-11e8-911c-28924ad12c5c,-20.356,-45.312,2015-01-03 16:49:00,Brasil,MINAS GERAIS,ITAPECERICA,Mata Atlântica,2015,1,3
8371,156898933,44e4b532-5abb-11e8-911c-28924ad12c5c,-22.929,-42.66,2015-01-03 16:49:00,Brasil,RIO DE JANEIRO,MARICÁ,Mata Atlântica,2015,1,3
8372,156898934,44e4b533-5abb-11e8-911c-28924ad12c5c,-19.65,-39.976,2015-01-03 16:49:00,Brasil,ESPÍRITO SANTO,ARACRUZ,Mata Atlântica,2015,1,3
8376,156898938,44e4b537-5abb-11e8-911c-28924ad12c5c,-20.648,-51.727,2015-01-03 16:49:00,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado,2015,1,3
8380,156898943,44e4b53b-5abb-11e8-911c-28924ad12c5c,-23.676,-50.817,2015-01-03 16:49:00,Brasil,PARANÁ,SÃO JERÔNIMO DA SERRA,Mata Atlântica,2015,1,3
8384,156898948,44e4b53f-5abb-11e8-911c-28924ad12c5c,-17.898,-50.177,2015-01-03 16:50:00,Brasil,GOIÁS,PORTEIRÃO,Cerrado,2015,1,3
8390,156898954,44e4b545-5abb-11e8-911c-28924ad12c5c,-17.882,-39.82,2015-01-03 16:50:00,Brasil,BAHIA,NOVA VIÇOSA,Mata Atlântica,2015,1,3
8425,156899082,44e4b568-5abb-11e8-911c-28924ad12c5c,-7.555,-40.236,2015-01-03 16:53:00,Brasil,PERNAMBUCO,IPUBI,Caatinga,2015,1,3
8514,156999129,86c211b4-5aba-11e8-911c-28924ad12c5c,-12.833,-54.077,2015-01-04 17:35:00,Brasil,MATO GROSSO,PARANATINGA,Amazônia,2015,1,4
8516,156995146,8441c306-5aba-11e8-911c-28924ad12c5c,-4.364,-44.346,2015-01-04 15:58:00,Brasil,MARANHÃO,PERITORÓ,Cerrado,2015,1,4
8525,156999248,8441c320-5aba-11e8-911c-28924ad12c5c,0.734,-59.435,2015-01-04 17:38:00,Brasil,RORAIMA,CAROEBE,Amazônia,2015,1,4
8538,156999262,8441c32d-5aba-11e8-911c-28924ad12c5c,-0.437,-65.027,2015-01-04 17:38:00,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazônia,2015,1,4
8597,156999115,86c211b2-5aba-11e8-911c-28924ad12c5c,-13.258,-60.642,2015-01-04 17:35:00,Brasil,RONDÔNIA,COLORADO DO OESTE,Amazônia,2015,1,4
8621,156999221,86c211cd-5aba-11e8-911c-28924ad12c5c,-1.557,-52.187,2015-01-04 17:37:00,Brasil,PARÁ,GURUPÁ,Amazônia,2015,1,4
8634,156995136,44e81599-5abb-11e8-911c-28924ad12c5c,-7.85,-37.244,2015-01-04 15:57:00,Brasil,PARAÍBA,MONTEIRO,Caatinga,2015,1,4
8635,156995137,44e8159a-5abb-11e8-911c-28924ad12c5c,-9.669,-36.067,2015-01-04 15:57:00,Brasil,ALAGOAS,PILAR,Mata Atlântica,2015,1,4
8636,156995138,44e8159b-5abb-11e8-911c-28924ad12c5c,-8.75,-35.252,2015-01-04 15:57:00,Brasil,PERNAMBUCO,TAMANDARÉ,Mata Atlântica,2015,1,4
8649,156995152,44e815aa-5abb-11e8-911c-28924ad12c5c,-3.734,-41.593,2015-01-04 15:59:00,Brasil,PIAUÍ,PIRACURUCA,Caatinga,2015,1,4
8657,156998829,44e815e3-5abb-11e8-911c-28924ad12c5c,-32.467,-53.073,2015-01-04 17:29:00,Brasil,RIO GRANDE DO SUL,JAGUARÃO,Pampa,2015,1,4
8658,156999071,44e815ea-5abb-11e8-911c-28924ad12c5c,-14.018,-47.609,2015-01-04 17:34:00,Brasil,GOIÁS,CAVALCANTE,Cerrado,2015,1,4
8663,156995126,57d0e4dc-5abb-11e8-911c-28924ad12c5c,-15.286,-43.426,2015-01-04 15:55:00,Brasil,MINAS GERAIS,JAÍBA,Cerrado,2015,1,4
8665,156995129,57d0e4de-5abb-11e8-911c-28924ad12c5c,-17.181,-39.341,2015-01-04 15:55:00,Brasil,BAHIA,PRADO,Mata Atlântica,2015,1,4
8672,156999055,57d0e4ed-5abb-11e8-911c-28924ad12c5c,-20.661,-55.131,2015-01-04 17:32:00,Brasil,MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado,2015,1,4
8674,156999026,5afe824e-5abb-11e8-911c-28924ad12c5c,-24.787,-53.5,2015-01-04 17:31:00,Brasil,PARANÁ,CASCAVEL,Mata Atlântica,2015,1,4
8692,158229858,84425679-5aba-11e8-911c-28924ad12c5c,-3.082,-45.235,2015-01-16 16:24:00,Brasil,MARANHÃO,VIANA,Amazônia,2015,1,16
8731,158134896,84425664-5aba-11e8-911c-28924ad12c5c,-11.136,-49.386,2015-01-15 17:17:00,Brasil,TOCANTINS,CRIXÁS DO TOCANTINS,Cerrado,2015,1,15
8734,158134912,84425667-5aba-11e8-911c-28924ad12c5c,-2.246,-47.494,2015-01-15 17:19:00,Brasil,PARÁ,AURORA DO PARÁ,Amazônia,2015,1,15
8737,158135053,8442566a-5aba-11e8-911c-28924ad12c5c,4.509,-60.523,2015-01-15 17:21:00,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,2015,1,15
8756,158134865,4512ab2f-5abb-11e8-911c-28924ad12c5c,-15.728,-51.304,2015-01-15 17:16:00,Brasil,GOIÁS,SANTA FÉ DE GOIÁS,Cerrado,2015,1,15
8757,158134738,57d41c0c-5abb-11e8-911c-28924ad12c5c,-25.231,-51.996,2015-01-15 17:13:00,Brasil,PARANÁ,GOIOXIM,Mata Atlântica,2015,1,15
8769,158134753,57d41c19-5abb-11e8-911c-28924ad12c5c,-22.884,-50.591,2015-01-15 17:14:00,Brasil,SÃO PAULO,FLORÍNEA,Mata Atlântica,2015,1,15
8772,158316709,67dab865-5abb-11e8-911c-28924ad12c5c,-9.464,-35.859,2015-01-17 15:26:00,Brasil,ALAGOAS,RIO LARGO,Mata Atlântica,2015,1,17
8774,158316711,67dab867-5abb-11e8-911c-28924ad12c5c,-8.279,-36.366,2015-01-17 15:27:00,Brasil,PERNAMBUCO,BELO JARDIM,Caatinga,2015,1,17
8775,158318366,67dab868-5abb-11e8-911c-28924ad12c5c,-26.517,-48.722,2015-01-17 17:00:00,Brasil,SANTA CATARINA,ARAQUARI,Mata Atlântica,2015,1,17
8776,157734340,4509490b-5abb-11e8-911c-28924ad12c5c,-4.675,-38.063,2015-01-11 16:04:00,Brasil,CEARÁ,PALHANO,Caatinga,2015,1,11
8777,157734326,450948fc-5abb-11e8-911c-28924ad12c5c,-10.614,-42.348,2015-01-11 16:03:00,Brasil,BAHIA,XIQUE-XIQUE,Caatinga,2015,1,11
8778,157734327,450948fd-5abb-11e8-911c-28924ad12c5c,-9.427,-45.737,2015-01-11 16:03:00,Brasil,PIAUÍ,SANTA FILOMENA,Cerrado,2015,1,11
8779,157734328,450948ff-5abb-11e8-911c-28924ad12c5c,-7.607,-35.084,2015-01-11 16:03:00,Brasil,PERNAMBUCO,CONDADO,Mata Atlântica,2015,1,11
8785,157734334,45094905-5abb-11e8-911c-28924ad12c5c,-9.321,-35.609,2015-01-11 16:03:00,Brasil,ALAGOAS,SÃO LUÍS DO QUITUNDE,Mata Atlântica,2015,1,11
8791,157734341,4509490c-5abb-11e8-911c-28924ad12c5c,-6.562,-35.043,2015-01-11 16:04:00,Brasil,PARAÍBA,MATARACA,Mata Atlântica,2015,1,11
8794,157734344,4509490f-5abb-11e8-911c-28924ad12c5c,-6.358,-42.874,2015-01-11 16:04:00,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Caatinga,2015,1,11
8811,158318425,45176f52-5abb-11e8-911c-28924ad12c5c,-23.674,-47.619,2015-01-17 17:01:00,Brasil,SÃO PAULO,SALTO DE PIRAPORA,Mata Atlântica,2015,1,17
8812,158318426,45176f53-5abb-11e8-911c-28924ad12c5c,-24.939,-51.214,2015-01-17 17:01:00,Brasil,PARANÁ,PRUDENTÓPOLIS,Mata Atlântica,2015,1,17
8813,158318427,45176f54-5abb-11e8-911c-28924ad12c5c,-22.847,-42.76,2015-01-17 17:01:00,Brasil,RIO DE JANEIRO,MARICÁ,Mata Atlântica,2015,1,17
8818,158318461,45176f72-5abb-11e8-911c-28924ad12c5c,-19.162,-55.043,2015-01-17 17:03:00,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Cerrado,2015,1,17
8819,158318469,45176f73-5abb-11e8-911c-28924ad12c5c,-11.187,-43.204,2015-01-17 17:04:00,Brasil,BAHIA,BARRA,Cerrado,2015,1,17
8820,158318462,84425682-5aba-11e8-911c-28924ad12c5c,-12.908,-56.799,2015-01-17 17:04:00,Brasil,MATO GROSSO,NOVA MARINGÁ,Amazônia,2015,1,17
8827,158318470,84425689-5aba-11e8-911c-28924ad12c5c,-11.368,-49.411,2015-01-17 17:04:00,Brasil,TOCANTINS,DUERÉ,Cerrado,2015,1,17
8839,158318492,84425695-5aba-11e8-911c-28924ad12c5c,-4.322,-47.387,2015-01-17 17:06:00,Brasil,MARANHÃO,ITINGA DO MARANHÃO,Amazônia,2015,1,17
8841,158318497,84425697-5aba-11e8-911c-28924ad12c5c,-3.358,-47.012,2015-01-17 17:06:00,Brasil,PARÁ,PARAGOMINAS,Amazônia,2015,1,17
8854,158318514,844256a4-5aba-11e8-911c-28924ad12c5c,0.158,-51.158,2015-01-17 17:08:00,Brasil,AMAPÁ,MACAPÁ,Amazônia,2015,1,17
8860,158318536,86c29567-5aba-11e8-911c-28924ad12c5c,3.507,-59.899,2015-01-17 17:09:00,Brasil,RORAIMA,BONFIM,Amazônia,2015,1,17
8864,157735862,45094959-5abb-11e8-911c-28924ad12c5c,-22.463,-54.539,2015-01-11 17:38:00,Brasil,MATO GROSSO DO SUL,CAARAPÓ,Mata Atlântica,2015,1,11
8873,158318438,45176f5f-5abb-11e8-911c-28924ad12c5c,-20.271,-47.128,2015-01-17 17:02:00,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,2015,1,17
8879,158318448,45176f67-5abb-11e8-911c-28924ad12c5c,-18.452,-39.761,2015-01-17 17:02:00,Brasil,ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,Mata Atlântica,2015,1,17
8887,158318458,45176f70-5abb-11e8-911c-28924ad12c5c,-17.452,-50.288,2015-01-17 17:03:00,Brasil,GOIÁS,ACREÚNA,Cerrado,2015,1,17
8891,157735866,4509495d-5abb-11e8-911c-28924ad12c5c,-22.969,-52.096,2015-01-11 17:38:00,Brasil,PARANÁ,CRUZEIRO DO SUL,Mata Atlântica,2015,1,11
8892,157735873,45094964-5abb-11e8-911c-28924ad12c5c,-22.531,-52.964,2015-01-11 17:38:00,Brasil,SÃO PAULO,ROSANA,Mata Atlântica,2015,1,11
8896,157736154,57d31338-5abb-11e8-911c-28924ad12c5c,2.901,-60.098,2015-01-11 17:45:00,Brasil,RORAIMA,BONFIM,Amazônia,2015,1,11
8918,158134756,57d41c1c-5abb-11e8-911c-28924ad12c5c,-19.766,-50.545,2015-01-15 17:14:00,Brasil,MINAS GERAIS,ITURAMA,Mata Atlântica,2015,1,15
8919,158134757,57d41c1d-5abb-11e8-911c-28924ad12c5c,-20.413,-51.884,2015-01-15 17:14:00,Brasil,MATO GROSSO DO SUL,SELVÍRIA,Cerrado,2015,1,15
8934,158231764,57d41d26-5abb-11e8-911c-28924ad12c5c,-18.774,-57.673,2015-01-16 17:58:00,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2015,1,16
8957,157735890,45094988-5abb-11e8-911c-28924ad12c5c,-17.808,-53.89,2015-01-11 17:39:00,Brasil,MATO GROSSO,ALTO ARAGUAIA,Cerrado,2015,1,11
8961,157734231,450948e7-5abb-11e8-911c-28924ad12c5c,-20.195,-43.35,2015-01-11 16:00:00,Brasil,MINAS GERAIS,ALVINÓPOLIS,Mata Atlântica,2015,1,11
8964,157734309,450948ea-5abb-11e8-911c-28924ad12c5c,-18.618,-39.843,2015-01-11 16:01:00,Brasil,ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,Mata Atlântica,2015,1,11
8976,158229866,8442567f-5aba-11e8-911c-28924ad12c5c,-1.485,-47.404,2015-01-16 16:24:00,Brasil,PARÁ,BONITO,Amazônia,2015,1,16
8994,158231830,86c2955b-5aba-11e8-911c-28924ad12c5c,-17.469,-55.192,2015-01-16 17:58:00,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,2015,1,16
8998,158231997,86c2955f-5aba-11e8-911c-28924ad12c5c,-9.355,-67.442,2015-01-16 18:01:00,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,2015,1,16
